latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.04906,-90.9213,351.59,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,305.26,14.16,D
17.83275,-101.39615,339.09,0.42,0.38,2025-05-07,2010,N,nominal,2.0NRT,295.15,5.34,D
19.16447,-89.65812,331.02,0.75,0.77,2025-05-07,2010,N,low,2.0NRT,302.09,11.43,D
19.07209,-90.73801,338.79,0.63,0.72,2025-05-07,2010,N,nominal,2.0NRT,304.08,9.46,D
19.07153,-90.74436,334.01,0.63,0.72,2025-05-07,2010,N,nominal,2.0NRT,303.56,7.77,D
19.05412,-90.93995,347.12,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,302.89,7.65,D
19.06187,-90.92841,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,305.06,25.71,D
19.06078,-90.94052,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,303.74,15.96,D
19.0783,-90.7446,330.64,0.63,0.72,2025-05-07,2010,N,low,2.0NRT,302.55,2.62,D
18.54835,-95.91506,332.87,0.58,0.52,2025-05-07,2010,N,low,2.0NRT,304.23,6.38,D
18.54771,-95.92058,350.06,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,305.45,9.95,D
18.54707,-95.92609,341.79,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,301.96,9.95,D
18.55318,-95.91563,333.45,0.58,0.52,2025-05-07,2010,N,low,2.0NRT,306.69,6.38,D
18.5519,-95.92666,352.56,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,302.33,9.95,D
18.55673,-95.92722,339.16,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,300.81,3.06,D
18.51883,-96.25003,339.1,0.55,0.51,2025-05-07,2010,N,nominal,2.0NRT,307.05,6.82,D
18.54704,-95.91734,338.91,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,304.31,7.41,D
18.54644,-95.92287,351.34,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,304.25,7.41,D
18.54584,-95.9284,331.89,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,301.13,6.24,D
19.03946,-90.7563,344.06,0.63,0.72,2025-05-07,2010,N,nominal,2.0NRT,302.36,10.2,D
19.03894,-90.76275,332.94,0.63,0.72,2025-05-07,2010,N,nominal,2.0NRT,301.89,3.32,D
18.55247,-95.9124,331.95,0.58,0.52,2025-05-07,2010,N,low,2.0NRT,305.85,7.51,D
18.55187,-95.91792,333.1,0.58,0.52,2025-05-07,2010,N,low,2.0NRT,305.57,7.41,D
18.55127,-95.92345,334.49,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,302.99,7.41,D
18.55067,-95.92898,347.09,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,301.45,6.24,D
18.5555,-95.92957,346.31,0.58,0.52,2025-05-07,2010,N,nominal,2.0NRT,301.79,4.68,D
18.51997,-96.25287,336.21,0.55,0.51,2025-05-07,2010,N,nominal,2.0NRT,306.04,2.81,D
19.03946,-90.92282,344.65,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,304,9.3,D
19.04613,-90.92339,336.48,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,305.05,8.83,D
18.20972,-98.94605,341.75,0.56,0.43,2025-05-07,2010,N,low,2.0NRT,316.58,8.46,D
19.06794,-90.73994,335.22,0.64,0.72,2025-05-07,2010,N,nominal,2.0NRT,304.02,6.5,D
19.0528,-90.92394,347.44,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,303.73,8.83,D
19.05796,-90.94269,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,302.57,13.95,D
19.07469,-90.74039,334.41,0.64,0.72,2025-05-07,2010,N,nominal,2.0NRT,304.27,3.99,D
19.07417,-90.7467,335.61,0.63,0.72,2025-05-07,2010,N,nominal,2.0NRT,302.48,3.99,D
19.05947,-90.92451,346.04,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,302.45,12.04,D
19.05897,-90.93056,345.67,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,305.78,12.04,D
19.05847,-90.93663,345.32,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,303.48,13.95,D
19.1675,-89.65957,335.59,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,301.62,9.1,D
18.49228,-96.70732,332.14,0.51,0.49,2025-05-07,2010,N,nominal,2.0NRT,301.85,2.39,D
18.21946,-98.96415,344.56,0.55,0.43,2025-05-07,2010,N,nominal,2.0NRT,313.55,7.94,D
18.22341,-98.96453,351.9,0.55,0.43,2025-05-07,2010,N,nominal,2.0NRT,319.16,11.97,D
19.16868,-89.92033,350.21,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,307.14,32.57,D
19.14985,-90.15604,347.3,0.69,0.75,2025-05-07,2010,N,nominal,2.0NRT,310.63,12.18,D
18.53417,-96.46457,335.47,0.53,0.5,2025-05-07,2010,N,nominal,2.0NRT,303.74,7.5,D
19.17575,-89.9209,367,0.72,0.75,2025-05-07,2010,N,high,2.0NRT,314.37,32.57,D
19.17632,-89.91374,337.29,0.72,0.76,2025-05-07,2010,N,nominal,2.0NRT,309.01,62.15,D
19.17518,-89.92809,332.24,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,306.54,32.57,D
17.99073,-100.80861,342.35,0.45,0.39,2025-05-07,2010,N,nominal,2.0NRT,303.99,9.42,D
17.99013,-100.81301,346.5,0.45,0.39,2025-05-07,2010,N,nominal,2.0NRT,305.03,5.12,D
17.98951,-100.81751,340.53,0.44,0.39,2025-05-07,2010,N,nominal,2.0NRT,306.9,5.12,D
18.48526,-96.96552,344.3,0.49,0.49,2025-05-07,2010,N,nominal,2.0NRT,300.94,11.72,D
18.10027,-100.02773,340.85,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,286.68,5.91,D
17.99364,-100.81377,335.28,0.45,0.39,2025-05-07,2010,N,nominal,2.0NRT,302.88,3.83,D
17.99302,-100.81834,344.59,0.44,0.39,2025-05-07,2010,N,nominal,2.0NRT,308.31,3.83,D
19.16966,-90.17147,343.13,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,308.73,11.6,D
19.14057,-90.523,357.7,0.66,0.73,2025-05-07,2010,N,nominal,2.0NRT,304.73,17.03,D
19.10099,-90.98893,332.72,0.61,0.71,2025-05-07,2010,N,nominal,2.0NRT,307.57,6.88,D
19.10047,-90.99493,339.87,0.61,0.71,2025-05-07,2010,N,nominal,2.0NRT,308.15,6.88,D
19.1744,-90.19923,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,306.52,14.63,D
19.10868,-90.97751,367,0.61,0.71,2025-05-07,2010,N,high,2.0NRT,309.37,58.14,D
19.10764,-90.98949,367,0.61,0.71,2025-05-07,2010,N,high,2.0NRT,309.98,34.45,D
19.17383,-90.20616,344.74,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,305.85,14.63,D
19.126,-90.7761,337.44,0.63,0.72,2025-05-07,2010,N,nominal,2.0NRT,301.6,9.51,D
19.12547,-90.78224,342.1,0.63,0.72,2025-05-07,2010,N,nominal,2.0NRT,301.67,7.27,D
19.1092,-90.9715,332.21,0.61,0.71,2025-05-07,2010,N,nominal,2.0NRT,304.8,152.25,D
19.10816,-90.98351,349.92,0.61,0.71,2025-05-07,2010,N,nominal,2.0NRT,308.13,58.14,D
19.18078,-90.20675,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,307.25,14.63,D
19.1802,-90.21377,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,312.73,28.61,D
19.17964,-90.2206,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,309.06,28.61,D
19.11638,-90.96604,367,0.61,0.71,2025-05-07,2010,N,high,2.0NRT,311.21,152.25,D
19.18136,-90.19977,341.42,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,304.93,14.63,D
19.11481,-90.98407,343.93,0.61,0.71,2025-05-07,2010,N,nominal,2.0NRT,304.87,58.14,D
19.11533,-90.97809,208,0.61,0.71,2025-05-07,2010,N,low,2.0NRT,318.47,58.14,D
19.18717,-90.21418,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,308.03,220.62,D
19.12304,-90.96661,367,0.61,0.71,2025-05-07,2010,N,high,2.0NRT,314.96,103.74,D
19.25182,-89.41639,342.9,0.77,0.78,2025-05-07,2010,N,nominal,2.0NRT,300.72,15.08,D
19.12357,-90.96056,337.58,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,307.83,23.66,D
19.12251,-90.97263,344.79,0.61,0.71,2025-05-07,2010,N,nominal,2.0NRT,314.94,103.74,D
18.60818,-96.06886,341,0.56,0.52,2025-05-07,2010,N,nominal,2.0NRT,307.15,5.86,D
19.18659,-90.22112,367,0.69,0.74,2025-05-07,2010,N,low,2.0NRT,335.71,220.62,D
19.18602,-90.228,273.64,0.69,0.74,2025-05-07,2010,N,low,2.0NRT,305.47,197.45,D
19.13023,-90.96108,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,310.34,23.66,D
19.1297,-90.96713,367,0.61,0.71,2025-05-07,2010,N,high,2.0NRT,305.64,103.74,D
19.13075,-90.95508,330.87,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,304.98,23.66,D
19.15559,-90.90215,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,305.2,85.03,D
19.15506,-90.90821,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,304.5,91.68,D
19.21903,-90.1688,335.97,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,304.81,34.85,D
19.21848,-90.17526,356.37,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,313.76,52.2,D
18.1296,-100.03357,334.62,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,297.74,3.56,D
18.129,-100.03805,330.98,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,297.3,3.56,D
19.16228,-90.90267,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,307.71,85.03,D
19.24581,-89.93443,348.48,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,303.1,15.07,D
19.24521,-89.94151,343.37,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,303.5,15.15,D
19.23519,-90.06077,339.79,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,305.01,13.58,D
19.1612,-90.91485,355.34,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,303.51,91.68,D
18.13328,-100.03418,338.24,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,298.47,3.56,D
19.16843,-90.90932,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,303.95,39.94,D
19.25229,-89.94196,349.52,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,302.66,8.07,D
18.13697,-100.03474,337.52,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,296.96,7.44,D
18.13581,-100.04333,331.28,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,294.83,5.87,D
19.24572,-90.10312,367,0.7,0.75,2025-05-07,2010,N,high,2.0NRT,304.77,17.55,D
18.1419,-100.02621,331.1,0.49,0.4,2025-05-07,2010,N,nominal,2.0NRT,295.77,3.11,D
18.1456,-100.02668,338.68,0.49,0.4,2025-05-07,2010,N,nominal,2.0NRT,296.65,3.46,D
18.00654,-101.03204,338.85,0.44,0.38,2025-05-07,2010,N,nominal,2.0NRT,283.42,4.79,D
18.14705,-100.04387,345,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,297.3,11.28,D
18.06182,-100.66294,341.57,0.45,0.39,2025-05-07,2010,N,nominal,2.0NRT,297.73,23.14,D
18.28128,-99.00639,345.64,0.55,0.43,2025-05-07,2010,N,nominal,2.0NRT,314.12,8.22,D
18.1492,-100.04301,338.83,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,296.17,10.6,D
18.05532,-100.80502,343.17,0.45,0.39,2025-05-07,2010,N,nominal,2.0NRT,310.84,4.71,D
19.17989,-90.20246,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,306.21,41.02,D
19.17935,-90.20951,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,309.89,93.8,D
19.17882,-90.21646,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,311.11,93.8,D
19.12017,-90.96358,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,307.84,97.69,D
19.1192,-90.97567,367,0.61,0.71,2025-05-07,2010,N,high,2.0NRT,327.78,195.1,D
19.11968,-90.96964,348.8,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,322.82,97.69,D
19.18578,-90.21696,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,311.06,93.8,D
19.12684,-90.96413,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,313.36,97.69,D
19.12635,-90.97021,367,0.62,0.71,2025-05-07,2010,N,high,2.0NRT,307.59,97.69,D
19.12586,-90.97623,367,0.61,0.71,2025-05-07,2010,N,high,2.0NRT,302.12,195.1,D
19.18631,-90.21003,345.87,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,306.22,93.8,D
19.18472,-90.23077,343.25,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,305.54,190.29,D
19.17342,-90.37691,336.11,0.67,0.74,2025-05-07,2010,N,low,2.0NRT,306.7,4.28,D
19.12733,-90.95809,335.04,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,306.07,28.71,D
19.18525,-90.22386,367,0.69,0.74,2025-05-07,2010,N,low,2.0NRT,333.96,190.29,D
19.25265,-89.4188,340.58,0.78,0.78,2025-05-07,2010,N,nominal,2.0NRT,299.97,9.28,D
19.13399,-90.95868,342.67,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,303.87,19.47,D
19.1335,-90.96473,341.74,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,301.26,10.64,D
19.15179,-90.90524,332.6,0.62,0.72,2025-05-07,2010,N,nominal,2.0NRT,302.37,21.07,D
19.14831,-90.94777,334.48,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,301.54,10.06,D
19.21736,-90.17132,367,0.69,0.75,2025-05-07,2010,N,high,2.0NRT,307.87,35.06,D
19.15848,-90.90579,367,0.62,0.72,2025-05-07,2010,N,high,2.0NRT,307.66,21.07,D
19.21685,-90.17786,350.21,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,309.8,35.06,D
19.15899,-90.8997,345.21,0.62,0.72,2025-05-07,2010,N,nominal,2.0NRT,303.06,27.95,D
19.15798,-90.91188,356.56,0.62,0.71,2025-05-07,2010,N,nominal,2.0NRT,305.33,21.07,D
19.16517,-90.90637,367,0.62,0.72,2025-05-07,2010,N,high,2.0NRT,310.53,216.49,D
19.24265,-89.93674,345.15,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,303.25,8.24,D
19.24209,-89.94404,333.75,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,302.32,8.24,D
19.16567,-90.90026,332.69,0.62,0.72,2025-05-07,2010,N,nominal,2.0NRT,301.94,51.49,D
19.24972,-89.93742,356.12,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,303.05,8.24,D
19.24916,-89.94454,342.96,0.72,0.75,2025-05-07,2010,N,nominal,2.0NRT,302.33,8.24,D
19.2404,-90.05695,331.79,0.71,0.75,2025-05-07,2010,N,low,2.0NRT,303.63,12.38,D
19.23985,-90.06388,330.2,0.71,0.75,2025-05-07,2010,N,low,2.0NRT,303.14,7.73,D
19.2436,-90.10591,351.53,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,303.09,6.06,D
19.2506,-90.10655,345.46,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,302.59,6.06,D
19.2878,-89.72352,367,0.74,0.76,2025-05-07,2010,N,high,2.0NRT,303.78,13.31,D
19.28723,-89.7309,346.41,0.74,0.76,2025-05-07,2010,N,nominal,2.0NRT,302.31,13.31,D
18.20421,-99.99745,338.32,0.49,0.4,2025-05-07,2010,N,nominal,2.0NRT,288.02,4.8,D
19.22306,-90.69913,332.88,0.64,0.72,2025-05-07,2010,N,low,2.0NRT,306.49,5.17,D
19.33691,-89.37022,331.55,0.78,0.78,2025-05-07,2010,N,nominal,2.0NRT,301.46,5.72,D
19.28124,-90.16308,352.54,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,307.24,10.97,D
19.25272,-90.50857,342.74,0.66,0.73,2025-05-07,2010,N,nominal,2.0NRT,306.89,4.08,D
18.00428,-101.56009,350.35,0.42,0.37,2025-05-07,2010,N,nominal,2.0NRT,310.46,41.32,D
19.26176,-90.48289,367,0.66,0.73,2025-05-07,2010,N,high,2.0NRT,308.18,24.2,D
19.28765,-90.17062,349.59,0.69,0.75,2025-05-07,2010,N,nominal,2.0NRT,307.9,10.97,D
19.36734,-89.26234,367,0.79,0.78,2025-05-07,2010,N,high,2.0NRT,300.42,15.18,D
19.29519,-90.1645,367,0.7,0.75,2025-05-07,2010,N,high,2.0NRT,307.32,16.68,D
19.29409,-90.17783,367,0.69,0.75,2025-05-07,2010,N,high,2.0NRT,310.7,20.23,D
19.29354,-90.18447,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,309.63,20.23,D
19.36794,-89.25453,330.44,0.8,0.78,2025-05-07,2010,N,nominal,2.0NRT,298.46,15.18,D
19.35642,-89.4025,339.28,0.78,0.78,2025-05-07,2010,N,nominal,2.0NRT,301.71,10.09,D
19.29464,-90.17115,336.13,0.69,0.75,2025-05-07,2010,N,nominal,2.0NRT,308.7,16.68,D
19.30162,-90.17169,367,0.69,0.75,2025-05-07,2010,N,high,2.0NRT,306.53,16.68,D
19.30052,-90.18493,342.38,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,305.68,20.23,D
18.1139,-100.85355,354.49,0.44,0.39,2025-05-07,2010,N,nominal,2.0NRT,312.52,7.26,D
18.11336,-100.85744,343.19,0.44,0.39,2025-05-07,2010,N,nominal,2.0NRT,311.53,4.64,D
19.30805,-90.17881,349.12,0.69,0.75,2025-05-07,2010,N,nominal,2.0NRT,305.43,12.67,D
19.3075,-90.18542,352.86,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,304.3,12.67,D
19.30697,-90.19186,348.81,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,304,14.98,D
18.11691,-100.85799,346.22,0.44,0.39,2025-05-07,2010,N,nominal,2.0NRT,313.51,9.79,D
19.37099,-89.49559,352.56,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,302.04,12.98,D
18.2111,-100.19812,339.49,0.48,0.4,2025-05-07,2010,N,nominal,2.0NRT,298.85,4.75,D
19.39362,-89.30363,367,0.79,0.78,2025-05-07,2010,N,high,2.0NRT,301.98,15.08,D
19.393,-89.31142,344.09,0.79,0.78,2025-05-07,2010,N,nominal,2.0NRT,301.11,15.08,D
19.33756,-90.07869,332.75,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,302.68,8.9,D
18.12708,-100.863,337.42,0.44,0.39,2025-05-07,2010,N,low,2.0NRT,311.85,7.37,D
19.39276,-89.49711,345.44,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,304.56,68.19,D
19.37678,-89.69256,353.49,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,306.89,40.63,D
19.37617,-89.70003,352.94,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,306.19,28.05,D
19.40064,-89.48991,367,0.77,0.77,2025-05-07,2010,N,high,2.0NRT,302.31,68.19,D
19.38396,-89.69302,367,0.75,0.77,2025-05-07,2010,N,high,2.0NRT,306.49,40.63,D
19.41688,-89.28936,344.2,0.79,0.78,2025-05-07,2010,N,nominal,2.0NRT,301.12,8.81,D
19.40002,-89.49751,352.33,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,310.24,68.19,D
19.3994,-89.50504,349.38,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,303.45,56.95,D
19.38335,-89.70045,352.43,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,306.73,28.05,D
19.38087,-89.73035,332.99,0.74,0.76,2025-05-07,2010,N,low,2.0NRT,305.05,5.86,D
19.38027,-89.73769,339.94,0.74,0.76,2025-05-07,2010,N,nominal,2.0NRT,303.57,5.86,D
18.3947,-98.93442,338.28,0.56,0.43,2025-05-07,2010,N,low,2.0NRT,312.87,4.59,D
18.3934,-98.93686,338.51,0.56,0.43,2025-05-07,2010,N,low,2.0NRT,312.47,4.9,D
18.07668,-101.38644,345.38,0.42,0.38,2025-05-07,2010,N,nominal,2.0NRT,296.79,13.17,D
19.26254,-90.48522,367,0.66,0.73,2025-05-07,2010,N,high,2.0NRT,307.73,17.65,D
19.2865,-90.17243,348.35,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,307.19,17.96,D
19.26305,-90.47871,341.73,0.66,0.73,2025-05-07,2010,N,nominal,2.0NRT,307.66,17.65,D
19.29399,-90.16634,367,0.7,0.75,2025-05-07,2010,N,high,2.0NRT,307.61,18.16,D
19.29297,-90.17969,367,0.69,0.75,2025-05-07,2010,N,high,2.0NRT,311.3,17.96,D
19.29247,-90.18632,367,0.69,0.75,2025-05-07,2010,N,high,2.0NRT,308.42,19.6,D
19.29449,-90.15967,332.9,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,303.43,18.16,D
19.29348,-90.17301,333.54,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,308.42,17.96,D
19.36779,-89.26342,367,0.8,0.78,2025-05-07,2010,N,high,2.0NRT,299.95,18.7,D
19.30046,-90.17356,367,0.7,0.75,2025-05-07,2010,N,high,2.0NRT,307.46,13.71,D
19.35771,-89.40379,343.1,0.78,0.78,2025-05-07,2010,N,nominal,2.0NRT,301.7,7.09,D
19.30643,-90.18731,367,0.69,0.75,2025-05-07,2010,N,high,2.0NRT,305.81,16.59,D
19.30744,-90.1741,337.95,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,303.91,13.71,D
19.30694,-90.18071,343.19,0.69,0.75,2025-05-07,2010,N,nominal,2.0NRT,305.28,13.71,D
19.30593,-90.19379,331.14,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,304.26,16.59,D
19.37282,-89.49709,347.6,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,302.36,9.52,D
19.3943,-89.3049,367,0.79,0.78,2025-05-07,2010,N,high,2.0NRT,302.77,25.98,D
19.39373,-89.3127,337.97,0.79,0.78,2025-05-07,2010,N,nominal,2.0NRT,300.94,13.18,D
19.37259,-89.69402,336.02,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,304.14,3.38,D
19.37977,-89.6945,367,0.75,0.77,2025-05-07,2010,N,high,2.0NRT,310.37,24.26,D
19.41013,-89.29025,331.39,0.79,0.78,2025-05-07,2010,N,nominal,2.0NRT,301.29,5.23,D
19.39459,-89.49866,351.64,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,305.08,69.1,D
19.3792,-89.70195,355.87,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,307.37,24.26,D
19.40243,-89.49148,367,0.77,0.77,2025-05-07,2010,N,high,2.0NRT,301.99,91.65,D
19.41747,-89.29073,338.76,0.79,0.78,2025-05-07,2010,N,nominal,2.0NRT,300.36,5.23,D
19.40185,-89.4991,350.65,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,308.57,69.1,D
19.40128,-89.50667,353.57,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,302.6,69.1,D
19.38695,-89.69498,340.94,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,303.84,24.26,D
19.38638,-89.70241,350.26,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,304.94,24.26,D
19.38408,-89.73238,336.52,0.74,0.76,2025-05-07,2010,N,nominal,2.0NRT,304.15,13.11,D
19.38351,-89.73977,331.61,0.74,0.76,2025-05-07,2010,N,low,2.0NRT,303.18,5.1,D
19.39527,-89.68065,349.53,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,303.81,8.87,D
19.40301,-89.67397,351.98,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,303.43,20.32,D
19.40244,-89.68134,335,0.75,0.77,2025-05-07,2010,N,nominal,2.0NRT,303.93,8.87,D
19.39724,-89.74847,330.37,0.74,0.76,2025-05-07,2010,N,low,2.0NRT,302.35,3.93,D
19.38092,-89.9569,334.13,0.72,0.75,2025-05-07,2010,N,low,2.0NRT,305.8,4.97,D
19.38036,-89.964,333.67,0.72,0.75,2025-05-07,2010,N,low,2.0NRT,308.03,4.97,D
19.33627,-90.51237,355.89,0.66,0.73,2025-05-07,2010,N,nominal,2.0NRT,305.78,8.6,D
19.33573,-90.51897,344.95,0.66,0.73,2025-05-07,2010,N,nominal,2.0NRT,304.97,8.6,D
18.11034,-101.49978,337.56,0.42,0.38,2025-05-07,2010,N,nominal,2.0NRT,303.98,5.88,D
18.10979,-101.50366,348.47,0.42,0.38,2025-05-07,2010,N,nominal,2.0NRT,306.08,7.3,D
19.34257,-90.51965,367,0.66,0.73,2025-05-07,2010,N,high,2.0NRT,308.71,16.82,D
19.41481,-89.61494,348.02,0.76,0.77,2025-05-07,2010,N,nominal,2.0NRT,303.36,12.76,D
19.37079,-90.17292,337.79,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,304.05,20.49,D
19.37024,-90.17969,357.06,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,304.57,13.38,D
19.34311,-90.51306,339.17,0.66,0.73,2025-05-07,2010,N,nominal,2.0NRT,304.92,16.82,D
19.34204,-90.52604,348.18,0.66,0.73,2025-05-07,2010,N,nominal,2.0NRT,304.82,9.81,D
18.78277,-96.28019,347.72,0.55,0.51,2025-05-07,2010,N,nominal,2.0NRT,303.37,6.57,D
19.43753,-89.5094,350.16,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,302.45,255.16,D
19.43635,-89.52462,343.78,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,304.18,135.43,D
18.7875,-96.28075,343.53,0.55,0.51,2025-05-07,2010,N,nominal,2.0NRT,303.7,7.46,D
19.43694,-89.51702,367,0.77,0.77,2025-05-07,2010,N,low,2.0NRT,327,135.43,D
19.39011,-90.19461,367,0.69,0.75,2025-05-07,2010,N,high,2.0NRT,306.56,23.54,D
19.44419,-89.51756,335.99,0.77,0.77,2025-05-07,2010,N,nominal,2.0NRT,301.48,135.43,D
19.38956,-90.2013,356.09,0.69,0.74,2025-05-07,2010,N,nominal,2.0NRT,306.47,23.54,D
19.36104,-90.54611,333.28,0.66,0.73,2025-05-07,2010,N,low,2.0NRT,305.35,1.94,D
19.39709,-90.19519,367,0.69,0.75,2025-05-07,2010,N,high,2.0NRT,305.46,26.48,D
19.39655,-90.20174,367,0.69,0.74,2025-05-07,2010,N,high,2.0NRT,304.1,26.48,D
19.40489,-90.09984,338.87,0.7,0.75,2025-05-07,2010,N,nominal,2.0NRT,305.41,7.81,D
18.77882,-96.48022,355.4,0.53,0.5,2025-05-07,2010,N,nominal,2.0NRT,305.98,9.7,D
18.00832,-102.35794,339.94,0.4,0.37,2025-05-07,2010,N,nominal,2.0NRT,303.31,3.04,D
18.82862,-96.0901,345.61,0.57,0.52,2025-05-07,2010,N,nominal,2.0NRT,306.02,10.1,D
18.828,-96.09552,342.86,0.57,0.52,2025-05-07,2010,N,nominal,2.0NRT,304.43,10.1,D
19.38293,-90.61233,367,0.65,0.73,2025-05-07,2010,N,high,2.0NRT,312.17,70.89,D
